group,variable,donated,received,value
Mongolia,2010,,681.8128,-681.8128
Mongolia,2011,,386.2068,-386.2068
Mongolia,2012,,316.2993,-316.2993
Mongolia,2013,,481.1718,-481.1718
Mongolia,9999,,3.0000,-3.0000
Morocco,1962,,115.2844,-115.2844
Morocco,1964,,127.1548,-127.1548
Morocco,1965,,149.6677,-149.6677
Morocco,1966,,320.2719,-320.2719
Morocco,1968,,102.4245,-102.4245
Morocco,1969,,409.7544,-409.7544
Morocco,1970,,179.6756,-179.6756
Morocco,1971,,265.3577,-265.3577
Morocco,1972,,609.0605,-609.0605
Morocco,1973,,660.5226,-660.5226
Morocco,1974,,1100.0268,-1100.0268
Morocco,1975,,330.4106,-330.4106
Morocco,1976,,1189.0205,-1189.0205
Morocco,1977,,1438.9547,-1438.9547
Morocco,1978,,930.2579,-930.2579
Morocco,1979,,1653.7903,-1653.7903
Morocco,1980,,962.5975,-962.5975
Morocco,1981,,1803.6706,-1803.6706
Morocco,1982,,1551.3068,-1551.3068
Morocco,1983,,2982.5147,-2982.5147
Morocco,1984,,1640.9624,-1640.9624
Morocco,1985,,2853.6697,-2853.6697
Morocco,1986,,2786.2033,-2786.2033
Morocco,1987,,3036.3041,-3036.3041
Morocco,1988,,2090.3219,-2090.3219
Morocco,1989,,2335.8428,-2335.8428
Morocco,1990,,2671.1932,-2671.1932
Morocco,1991,,2296.7457,-2296.7457
Morocco,1992,,2244.4831,-2244.4831
Morocco,1993,,3054.9176,-3054.9176
Morocco,1994,,1626.1937,-1626.1937
Morocco,1995,,2155.3963,-2155.3963
Morocco,1996,,2300.5076,-2300.5076
Morocco,1997,,2119.2070,-2119.2070
Morocco,1998,,2230.8827,-2230.8827
Morocco,1999,,1763.0650,-1763.0650
Morocco,2000,,1578.7192,-1578.7192
Morocco,2001,,3007.1865,-3007.1865
Morocco,2002,,2210.9770,-2210.9770
Morocco,2003,,2188.8011,-2188.8011
Morocco,2004,,2735.7890,-2735.7890
Morocco,2005,,2641.7350,-2641.7350
Morocco,2006,,3038.5634,-3038.5634
Morocco,2007,,2801.1189,-2801.1189
Morocco,2008,,3848.1348,-3848.1348
Morocco,2009,,2935.4885,-2935.4885
Morocco,2010,,4234.3002,-4234.3002
Morocco,2011,,2266.7166,-2266.7166
Morocco,2012,,4450.7465,-4450.7465
Morocco,2013,,5385.1173,-5385.1173
Myanmar,1956,,157.3393,-157.3393
Myanmar,1961,,111.9761,-111.9761
Myanmar,1973,,804.2207,-804.2207
Myanmar,1974,,406.4148,-406.4148
Myanmar,1975,,359.4618,-359.4618
Myanmar,1976,,420.8049,-420.8049
Myanmar,1977,,1293.5283,-1293.5283
Myanmar,1978,,741.5268,-741.5268
Myanmar,1979,,1316.0031,-1316.0031
Myanmar,1980,,619.1124,-619.1124
Myanmar,1981,,1109.7037,-1109.7037
Myanmar,1982,,1640.0221,-1640.0221
Myanmar,1983,,872.9618,-872.9618
Myanmar,1984,,1087.9391,-1087.9391
Myanmar,1985,,832.6794,-832.6794
Myanmar,1986,,826.6316,-826.6316
Myanmar,1987,,743.8387,-743.8387
Myanmar,1988,,151.9725,-151.9725
Myanmar,1989,,18.0053,-18.0053
Myanmar,1990,,59.5733,-59.5733
Myanmar,1991,,56.0239,-56.0239
Myanmar,1992,,43.8626,-43.8626
Myanmar,1993,,43.4761,-43.4761
Myanmar,1994,,115.8651,-115.8651
Myanmar,1995,,190.2888,-190.2888
Myanmar,1996,,105.0911,-105.0911
Myanmar,1997,,92.5400,-92.5400
Myanmar,1998,,108.1631,-108.1631
Myanmar,1999,,81.6447,-81.6447
Myanmar,2000,,87.7940,-87.7940
Myanmar,2001,,127.0493,-127.0493
Myanmar,2002,,149.9144,-149.9144
Myanmar,2003,,138.8195,-138.8195
Myanmar,2004,,181.8569,-181.8569
Myanmar,2005,,191.0773,-191.0773
Myanmar,2006,,206.1678,-206.1678
Myanmar,2007,,301.4650,-301.4650
Myanmar,2008,,638.0348,-638.0348
Myanmar,2009,,356.9602,-356.9602
Myanmar,2010,,415.1509,-415.1509
Myanmar,2011,,354.1440,-354.1440
Myanmar,2012,,783.9518,-783.9518
Myanmar,2013,,6861.1622,-6861.1622
Namibia,1974,,0.1143,-0.1143
Namibia,1983,,0.5414,-0.5414
Namibia,1984,,20.3786,-20.3786
Namibia,1985,,2.8114,-2.8114
Namibia,1986,,0.3046,-0.3046
Namibia,1987,,3.2080,-3.2080
Namibia,1988,,6.5351,-6.5351
Namibia,1989,,210.6234,-210.6234
Namibia,1990,,107.8820,-107.8820
Namibia,1991,,321.9030,-321.9030
Namibia,1992,,128.5077,-128.5077
Namibia,1993,,325.0036,-325.0036
Namibia,1994,,205.4739,-205.4739
Namibia,1995,,189.0646,-189.0646
Namibia,1996,,185.2825,-185.2825
Namibia,1997,,114.7756,-114.7756
Namibia,1998,,274.4678,-274.4678
Namibia,1999,,270.1345,-270.1345
Namibia,2000,,220.5522,-220.5522
Namibia,2001,,279.5025,-279.5025
Namibia,2002,,192.4156,-192.4156
Namibia,2003,,209.0414,-209.0414
Namibia,2004,,508.0565,-508.0565
Namibia,2005,,136.2420,-136.2420
Namibia,2006,,299.7622,-299.7622
Namibia,2007,,270.2068,-270.2068
Namibia,2008,,349.2036,-349.2036
Namibia,2009,,452.2372,-452.2372
Namibia,2010,,365.5908,-365.5908
Namibia,2011,,235.6677,-235.6677
Namibia,2012,,262.0693,-262.0693
Namibia,2013,,609.6006,-609.6006
Namibia,9999,,1.7680,-1.7680
Nepal,1968,,0.6897,-0.6897
Nepal,1969,,54.9652,-54.9652
Nepal,1970,,58.9116,-58.9116
Nepal,1971,,28.9270,-28.9270
Nepal,1972,,136.6670,-136.6670
Nepal,1973,,273.5046,-273.5046
Nepal,1974,,118.6693,-118.6693
Nepal,1975,,217.8406,-217.8406
Nepal,1976,,509.8326,-509.8326
Nepal,1977,,302.0706,-302.0706
Nepal,1978,,435.4229,-435.4229
Nepal,1979,,398.3987,-398.3987
Nepal,1980,,514.5973,-514.5973
Nepal,1981,,635.0080,-635.0080
Nepal,1982,,409.9056,-409.9056
Nepal,1983,,692.4236,-692.4236
Nepal,1984,,991.5910,-991.5910
Nepal,1985,,897.2895,-897.2895
Nepal,1986,,532.9053,-532.9053
Nepal,1987,,1008.0322,-1008.0322
Nepal,1988,,615.8296,-615.8296
Nepal,1989,,971.1408,-971.1408
Nepal,1990,,532.7621,-532.7621
Nepal,1991,,491.2814,-491.2814
Nepal,1992,,728.2384,-728.2384
Nepal,1993,,403.6523,-403.6523
Nepal,1994,,481.6842,-481.6842
Nepal,1995,,361.7683,-361.7683
Nepal,1996,,1211.3195,-1211.3195
Nepal,1997,,668.9085,-668.9085
Nepal,1998,,424.4392,-424.4392
Nepal,1999,,830.3192,-830.3192
Nepal,2000,,613.9896,-613.9896
Nepal,2001,,851.8639,-851.8639
Nepal,2002,,504.7009,-504.7009
Nepal,2003,,805.0025,-805.0025
Nepal,2004,,956.9406,-956.9406
Nepal,2005,,554.8871,-554.8871
Nepal,2006,,912.1254,-912.1254
Nepal,2007,,1098.6781,-1098.6781
Nepal,2008,,910.3083,-910.3083
Nepal,2009,,1298.1115,-1298.1115
Nepal,2010,,1438.4029,-1438.4029
Nepal,2011,,905.2821,-905.2821
Nepal,2012,,1293.5477,-1293.5477
Nepal,2013,,1684.2340,-1684.2340
Netherlands,1947,,1581.5033,-1581.5033
Netherlands,1948,,64.8822,-64.8822
Netherlands,1949,,32.4411,-32.4411
Netherlands,1952,,121.6541,-121.6541
Netherlands,1957,,178.4260,-178.4260
Netherlands,1973,849.4532,,849.4532
Netherlands,1974,1329.6247,,1329.6247
Netherlands,1975,1147.9084,,1147.9084
Netherlands,1976,1806.4851,,1806.4851
Netherlands,1977,1859.8599,,1859.8599
Netherlands,1978,1882.3112,,1882.3112
Netherlands,1979,1553.1635,,1553.1635
Netherlands,1980,1958.5020,,1958.5020
Netherlands,1981,1504.2468,,1504.2468
Netherlands,1982,1334.3771,,1334.3771
Netherlands,1983,1817.5590,,1817.5590
Netherlands,1984,2162.5246,,2162.5246
Netherlands,1985,1399.1544,,1399.1544
Netherlands,1986,2098.4732,,2098.4732
Netherlands,1987,2732.0262,,2732.0262
Netherlands,1988,2491.0782,,2491.0782
Netherlands,1989,2633.8695,,2633.8695
Netherlands,1990,1969.1875,,1969.1875
Netherlands,1991,1834.7515,,1834.7515
Netherlands,1992,2498.2162,,2498.2162
Netherlands,1993,2951.0324,,2951.0324
Netherlands,1994,2167.2722,,2167.2722
Netherlands,1995,3023.1688,,3023.1688
Netherlands,1996,3218.2951,,3218.2951
Netherlands,1997,3286.0740,0.4225,3285.6515
Netherlands,1998,3354.7855,,3354.7855
Netherlands,1999,3144.8593,,3144.8593
Netherlands,2000,4907.1251,,4907.1251
Netherlands,2001,4538.1968,,4538.1968
Netherlands,2002,7545.6373,,7545.6373
Netherlands,2003,3437.8045,,3437.8045
Netherlands,2004,3557.9631,,3557.9631
Netherlands,2005,4300.5341,,4300.5341
Netherlands,2006,12582.0345,,12582.0345
Netherlands,2007,5098.4917,,5098.4917
Netherlands,2008,5555.3851,,5555.3851
Netherlands,2009,5405.7474,,5405.7474
Netherlands,2010,6453.1711,,6453.1711
Netherlands,2011,4026.1579,,4026.1579
Netherlands,2012,5233.3873,,5233.3873
Netherlands,2013,3244.3302,,3244.3302
New Zealand,1963,,57.9971,-57.9971
New Zealand,1964,,236.1446,-236.1446
New Zealand,1965,,445.4396,-445.4396
New Zealand,1971,,97.6029,-97.6029
New Zealand,1972,,43.6636,-43.6636
New Zealand,1974,10.6337,,10.6337
New Zealand,1976,13.0377,,13.0377
New Zealand,1980,,11.7037,-11.7037
New Zealand,1981,83.9902,,83.9902
New Zealand,1982,114.0618,213.8846,-99.8228
New Zealand,1983,97.6503,,97.6503
New Zealand,1984,2.4321,,2.4321
New Zealand,1985,54.9903,0.1618,54.8284
New Zealand,1995,137.3237,0.3383,136.9853
New Zealand,1998,,0.3834,-0.3834
New Zealand,2002,167.8286,,167.8286
New Zealand,2003,201.8375,,201.8375
New Zealand,2004,253.6420,,253.6420
New Zealand,2005,410.6599,,410.6599
New Zealand,2006,409.6733,,409.6733
New Zealand,2007,334.8599,,334.8599
New Zealand,2008,431.7136,,431.7136
New Zealand,2009,359.8851,,359.8851
New Zealand,2010,326.9545,,326.9545
New Zealand,2011,492.5003,,492.5003
New Zealand,2012,310.0421,,310.0421
New Zealand,2013,389.2201,,389.2201
Nicaragua,1951,,42.1734,-42.1734
Nicaragua,1953,,32.4411,-32.4411
Nicaragua,1955,,72.9925,-72.9925
Nicaragua,1956,,38.9293,-38.9293
Nicaragua,1960,,101.3784,-101.3784
Nicaragua,1962,,23.0569,-23.0569
Nicaragua,1963,,19.3324,-19.3324
Nicaragua,1966,,35.0868,-35.0868
Nicaragua,1968,,131.7861,-131.7861
Nicaragua,1970,,80.3047,-80.3047
Nicaragua,1971,,21.3506,-21.3506
Nicaragua,1972,,238.0757,-238.0757
Nicaragua,1973,,428.8132,-428.8132
Nicaragua,1974,,233.5383,-233.5383
Nicaragua,1975,,169.0269,-169.0269
Nicaragua,1976,,249.5431,-249.5431
Nicaragua,1977,,199.2724,-199.2724
Nicaragua,1978,,234.1944,-234.1944
Nicaragua,1979,,586.3149,-586.3149
Nicaragua,1980,,568.6233,-568.6233
Nicaragua,1981,,331.6968,-331.6968
Nicaragua,1982,,408.1820,-408.1820
Nicaragua,1983,,365.1896,-365.1896
Nicaragua,1984,,168.0440,-168.0440
Nicaragua,1985,,390.3016,-390.3016
Nicaragua,1986,,109.5457,-109.5457
Nicaragua,1987,,161.1910,-161.1910
Nicaragua,1988,,337.1725,-337.1725
Nicaragua,1989,,395.4333,-395.4333
Nicaragua,1990,,956.7840,-956.7840
Nicaragua,1991,,1269.4623,-1269.4623
Nicaragua,1992,,694.3041,-694.3041
Nicaragua,1993,,816.2363,-816.2363
Nicaragua,1994,,1199.0040,-1199.0040
Nicaragua,1995,,1273.6237,-1273.6237
Nicaragua,1996,,1658.5402,-1658.5402
Nicaragua,1997,,569.8597,-569.8597
Nicaragua,1998,,1625.7750,-1625.7750
Nicaragua,1999,,1371.2930,-1371.2930
Nicaragua,2000,,770.9092,-770.9092
Nicaragua,2001,,1765.4649,-1765.4649
Nicaragua,2002,,875.5775,-875.5775
Nicaragua,2003,,990.0608,-990.0608
Nicaragua,2004,,2056.3565,-2056.3565
Nicaragua,2005,,897.6409,-897.6409
Nicaragua,2006,,1165.6961,-1165.6961
Nicaragua,2007,,625.7977,-625.7977
Nicaragua,2008,,798.7763,-798.7763
Nicaragua,2009,,503.2387,-503.2387
Nicaragua,2010,,669.3024,-669.3024
Nicaragua,2011,,514.6410,-514.6410
Nicaragua,2012,,615.2831,-615.2831
Nicaragua,2013,,702.0735,-702.0735
Niger,1964,,10.8990,-10.8990
Niger,1968,,41.6526,-41.6526
Niger,1970,,10.3410,-10.3410
Niger,1971,,34.7710,-34.7710
Niger,1972,,2.3703,-2.3703
Niger,1973,,249.9296,-249.9296
Niger,1974,,368.2624,-368.2624
Niger,1975,,216.0785,-216.0785
Niger,1976,,483.5313,-483.5313
Niger,1977,,305.1056,-305.1056
Niger,1978,,380.7588,-380.7588
Niger,1979,,471.3901,-471.3901
Niger,1980,,360.8320,-360.8320
Niger,1981,,470.6745,-470.6745
Niger,1982,,562.1293,-562.1293
Niger,1983,,557.3521,-557.3521
Niger,1984,,829.8675,-829.8675
Niger,1985,,360.6432,-360.6432
Niger,1986,,663.0962,-663.0962
Niger,1987,,588.7985,-588.7985
Niger,1988,,797.3097,-797.3097
Niger,1989,,277.2163,-277.2163
Niger,1990,,299.3639,-299.3639
Niger,1991,,307.6028,-307.6028
Niger,1992,,317.6427,-317.6427
Niger,1993,,294.8181,-294.8181
Niger,1994,,449.7271,-449.7271
Niger,1995,,229.2586,-229.2586
Niger,1996,,230.5206,-230.5206
Niger,1997,,316.6486,-316.6486
Niger,1998,,500.6478,-500.6478
Niger,1999,,202.1149,-202.1149
Niger,2000,,645.2065,-645.2065
Niger,2001,,655.8792,-655.8792
Niger,2002,,447.2468,-447.2468
Niger,2003,,873.5760,-873.5760
Niger,2004,,660.7563,-660.7563
Niger,2005,,866.8390,-866.8390
Niger,2006,,661.7340,-661.7340
Niger,2007,,465.5502,-465.5502
Niger,2008,,950.0817,-950.0817
Niger,2009,,586.2090,-586.2090
Niger,2010,,629.8021,-629.8021
Niger,2011,,731.9137,-731.9137
Niger,2012,,1174.4046,-1174.4046
Niger,2013,,1090.0489,-1090.0489
Nigeria,1958,,227.0876,-227.0876
Nigeria,1962,,103.7560,-103.7560
Nigeria,1964,,813.7906,-813.7906
Nigeria,1965,,481.0747,-481.0747
Nigeria,1968,,99.0103,-99.0103
Nigeria,1969,,112.2430,-112.2430
Nigeria,1970,,226.2103,-226.2103
Nigeria,1971,,541.6958,-541.6958
Nigeria,1972,,672.9182,-672.9182
Nigeria,1973,,613.6962,-613.6962
Nigeria,1974,,909.7636,-909.7636
Nigeria,1975,,371.9631,-371.9631
Nigeria,1976,,100.0039,-100.0039
Nigeria,1977,,228.2266,-228.2266
Nigeria,1978,,299.7516,-299.7516
Nigeria,1979,,821.9304,-821.9304
Nigeria,1980,,515.6004,-515.6004
Nigeria,1981,,2009.0915,-2009.0915
Nigeria,1982,,775.1977,-775.1977
Nigeria,1983,,1051.9019,-1051.9019
Nigeria,1984,,604.7849,-604.7849
Nigeria,1985,,876.8953,-876.8953
Nigeria,1986,,2259.7074,-2259.7074
Nigeria,1987,,1908.2313,-1908.2313
Nigeria,1988,,2903.7693,-2903.7693
Nigeria,1989,,4278.3237,-4278.3237
Nigeria,1990,,1998.7986,-1998.7986
Nigeria,1991,,3030.7563,-3030.7563
Nigeria,1992,,1773.3117,-1773.3117
Nigeria,1993,,933.0185,-933.0185
Nigeria,1994,,588.1900,-588.1900
Nigeria,1995,,40.1374,-40.1374
Nigeria,1996,,70.2701,-70.2701
Nigeria,1997,,27.3572,-27.3572
Nigeria,1998,,90.7356,-90.7356
Nigeria,1999,,295.8997,-295.8997
Nigeria,2000,,2966.6180,-2966.6180
Nigeria,2001,,1131.2178,-1131.2178
Nigeria,2002,,1879.8525,-1879.8525
Nigeria,2003,,852.3030,-852.3030
Nigeria,2004,,4234.3021,-4234.3021
Nigeria,2005,,7764.1950,-7764.1950
Nigeria,2006,,14598.1347,-14598.1347
Nigeria,2007,,2814.9182,-2814.9182
Nigeria,2008,,2537.5604,-2537.5604
Nigeria,2009,,3799.8678,-3799.8678
Nigeria,2010,,1741.1543,-1741.1543
Nigeria,2011,,2202.0971,-2202.0971
Nigeria,2012,,3167.1567,-3167.1567
Nigeria,2013,,3767.4299,-3767.4299
Norway,1954,,202.7568,-202.7568
Norway,1955,,202.7568,-202.7568
Norway,1956,,202.7568,-202.7568
Norway,1959,,162.2055,-162.2055
Norway,1960,,202.7568,-202.7568
Norway,1963,,185.8881,-185.8881
Norway,1973,391.3565,,391.3565
Norway,1974,506.0050,,506.0050
Norway,1975,571.2918,,571.2918
Norway,1976,379.7766,,379.7766
Norway,1977,368.3581,,368.3581
Norway,1978,599.5689,,599.5689
Norway,1979,671.8451,,671.8451
Norway,1980,561.7363,43.7251,518.0111
Norway,1981,501.5066,130.9368,370.5697
Norway,1982,678.9395,63.5860,615.3535
Norway,1983,103.4529,,103.4529
Norway,1984,1196.0142,,1196.0142
Norway,1985,1167.7515,,1167.7515
Norway,1986,1655.7229,,1655.7229
Norway,1987,1206.4834,,1206.4834
Norway,1988,646.7168,,646.7168
Norway,1989,956.2858,,956.2858
Norway,1990,1160.7481,,1160.7481
Norway,1991,1368.3649,,1368.3649
Norway,1992,973.6218,62.6683,910.9535
Norway,1993,1433.3700,67.0857,1366.2844
Norway,1994,1875.4786,,1875.4786
Norway,1995,2077.3879,,2077.3879
Norway,1996,1938.1411,,1938.1411
Norway,1997,1634.3428,,1634.3428
Norway,1998,1811.6165,,1811.6165
Norway,1999,3015.0147,,3015.0147
Norway,2000,1968.5996,0.3587,1968.2409
Norway,2001,2667.2996,,2667.2996
Norway,2002,2515.8346,,2515.8346
Norway,2003,2746.1521,,2746.1521
Norway,2004,2330.4715,,2330.4715
Norway,2005,2943.0628,,2943.0628
Norway,2006,3674.5604,,3674.5604
Norway,2007,3629.9614,,3629.9614
Norway,2008,3979.2871,,3979.2871
Norway,2009,5055.5722,,5055.5722
Norway,2010,4361.0905,,4361.0905
Norway,2011,3747.9250,,3747.9250
Norway,2012,3538.4624,,3538.4624
Norway,2013,4651.2659,,4651.2659
Oman,1974,,37.6594,-37.6594
Oman,1976,,246.4594,-246.4594
Oman,1977,,225.5014,-225.5014
Oman,1978,,539.4553,-539.4553
Oman,1980,,113.2498,-113.2498
Oman,1981,,59.4559,-59.4559
Oman,1982,,372.7035,-372.7035
Oman,1983,,191.6116,-191.6116
Oman,1984,,259.4936,-259.4936
Oman,1985,,267.2809,-267.2809
Oman,1986,,135.8404,-135.8404
Oman,1987,,166.3376,-166.3376
Oman,1988,,34.8865,-34.8865
Oman,1989,,29.7657,-29.7657
Oman,1990,,54.5446,-54.5446
Oman,1991,,90.0756,-90.0756
Oman,1992,,167.0944,-167.0944
Oman,1993,,163.1758,-163.1758
Oman,1994,,201.3833,-201.3833
Oman,1995,,171.7872,-171.7872
Oman,1996,,338.3623,-338.3623
Oman,1997,,343.0320,-343.0320
Oman,1998,,155.3705,-155.3705
Oman,1999,,209.2033,-209.2033
Oman,2000,,167.7905,-167.7905
Oman,2001,,3.9938,-3.9938
Oman,2002,,2.9285,-2.9285
Oman,2003,,193.1585,-193.1585
Oman,2004,,84.9463,-84.9463
Oman,2005,,262.7431,-262.7431
Oman,2006,,906.4188,-906.4188
Oman,2007,,974.2120,-974.2120
Oman,2008,,174.2617,-174.2617
Oman,2009,,96.1619,-96.1619
Oman,2010,,22.4036,-22.4036
Pakistan,1952,,247.3633,-247.3633
Pakistan,1954,,113.5438,-113.5438
Pakistan,1955,,266.0170,-266.0170
Pakistan,1957,,285.4816,-285.4816
Pakistan,1958,,113.5438,-113.5438
Pakistan,1959,,197.0796,-197.0796
Pakistan,1960,,729.9246,-729.9246
Pakistan,1961,,124.7733,-124.7733
Pakistan,1962,,344.3160,-344.3160
Pakistan,1963,,399.2876,-399.2876
Pakistan,1964,,1227.2253,-1227.2253
Pakistan,1965,,339.2468,-339.2468
Pakistan,1966,,357.8850,-357.8850
Pakistan,1967,,418.0864,-418.0864
Pakistan,1968,,764.7693,-764.7693
Pakistan,1969,,562.5671,-562.5671
Pakistan,1970,,786.8888,-786.8888
Pakistan,1972,,483.0285,-483.0285
Pakistan,1973,,2133.0295,-2133.0295
Pakistan,1974,,2446.6311,-2446.6311
Pakistan,1975,,2806.9033,-2806.9033
Pakistan,1976,,3994.4649,-3994.4649
Pakistan,1977,,3134.9856,-3134.9856
Pakistan,1978,,3103.4995,-3103.4995
Pakistan,1979,,2526.8822,-2526.8822
Pakistan,1980,,1847.6384,-1847.6384
Pakistan,1981,,2485.0660,-2485.0660
Pakistan,1982,,3420.8783,-3420.8783
Pakistan,1983,,3691.5719,-3691.5719
Pakistan,1984,,4158.6592,-4158.6592
Pakistan,1985,,5227.9020,-5227.9020
Pakistan,1986,,4382.5716,-4382.5716
Pakistan,1987,,4628.2522,-4628.2522
Pakistan,1988,,5208.9924,-5208.9924
Pakistan,1989,,5358.5555,-5358.5555
Pakistan,1990,,3736.2080,-3736.2080
Pakistan,1991,,3510.3177,-3510.3177
Pakistan,1992,,2610.0977,-2610.0977
Pakistan,1993,,3291.8779,-3291.8779
Pakistan,1994,,4632.7492,-4632.7492
Pakistan,1995,,3489.9080,-3489.9080
Pakistan,1996,,3740.2534,-3740.2534
Pakistan,1997,,3737.2812,-3737.2812
Pakistan,1998,,1319.8723,-1319.8723
Pakistan,1999,,1869.7483,-1869.7483
Pakistan,2000,,3370.4553,-3370.4553
Pakistan,2001,,7075.3482,-7075.3482
Pakistan,2002,,4573.1584,-4573.1584
Pakistan,2003,,10364.1773,-10364.1773
Pakistan,2004,,2488.6927,-2488.6927
Pakistan,2005,,4939.6588,-4939.6588
Pakistan,2006,,5149.8939,-5149.8939
Pakistan,2007,,5134.2774,-5134.2774
Pakistan,2008,,7491.8331,-7491.8331
Pakistan,2009,,6769.6177,-6769.6177
Pakistan,2010,,6656.8149,-6656.8149
Pakistan,2011,,3401.0939,-3401.0939
Pakistan,2012,,4820.0749,-4820.0749
Pakistan,2013,,3648.9621,-3648.9621
Palestinian Adm. Areas,1977,,2.3089,-2.3089
Palestinian Adm. Areas,1978,,0.6262,-0.6262
Palestinian Adm. Areas,1979,,16.8004,-16.8004
Palestinian Adm. Areas,1981,,0.6665,-0.6665
Palestinian Adm. Areas,1982,,4.8304,-4.8304
Palestinian Adm. Areas,1983,,3.9856,-3.9856
Palestinian Adm. Areas,1984,,2.9704,-2.9704
Palestinian Adm. Areas,1985,,31.0302,-31.0302
Palestinian Adm. Areas,1986,,12.1817,-12.1817
Palestinian Adm. Areas,1987,,41.9575,-41.9575
Palestinian Adm. Areas,1988,,29.0868,-29.0868
Palestinian Adm. Areas,1989,,33.9880,-33.9880
Palestinian Adm. Areas,1990,,22.9518,-22.9518
Palestinian Adm. Areas,1991,,5.4767,-5.4767
Palestinian Adm. Areas,1992,,20.8927,-20.8927
Palestinian Adm. Areas,1993,,137.0484,-137.0484
Palestinian Adm. Areas,1994,,285.0485,-285.0485
Palestinian Adm. Areas,1995,,452.8303,-452.8303
Palestinian Adm. Areas,1996,,594.8126,-594.8126
Palestinian Adm. Areas,1997,,691.0558,-691.0558
Palestinian Adm. Areas,1998,,723.6741,-723.6741
Palestinian Adm. Areas,1999,,766.8089,-766.8089
Palestinian Adm. Areas,2000,,876.9273,-876.9273
Palestinian Adm. Areas,2001,,816.0263,-816.0263
Palestinian Adm. Areas,2002,,823.6046,-823.6046
Palestinian Adm. Areas,2003,,1068.9621,-1068.9621
Palestinian Adm. Areas,2004,,777.5341,-777.5341
Palestinian Adm. Areas,2005,,1182.6599,-1182.6599
Palestinian Adm. Areas,2006,,1208.4635,-1208.4635
Palestinian Adm. Areas,2007,,1612.2802,-1612.2802
Palestinian Adm. Areas,2008,,2768.8498,-2768.8498
Palestinian Adm. Areas,2009,,2768.1115,-2768.1115
Palestinian Adm. Areas,2010,,2642.0821,-2642.0821
Palestinian Adm. Areas,2011,,1716.8905,-1716.8905
Palestinian Adm. Areas,2012,,1991.8167,-1991.8167
Palestinian Adm. Areas,2013,,2658.9220,-2658.9220
Panama,1953,,12.1654,-12.1654
Panama,1955,,47.8506,-47.8506
Panama,1960,,58.3940,-58.3940
Panama,1962,,30.7425,-30.7425
Panama,1970,,293.6081,-293.6081
Panama,1971,,248.8873,-248.8873
Panama,1972,,85.7553,-85.7553
Panama,1973,,262.7923,-262.7923
Panama,1974,,102.7835,-102.7835
Panama,1975,,333.7051,-333.7051
Panama,1976,,178.1090,-178.1090
Panama,1977,,663.4393,-663.4393
Panama,1978,,200.4100,-200.4100
Panama,1979,,236.0877,-236.0877
Panama,1980,,291.7397,-291.7397
Panama,1981,,468.8662,-468.8662
Panama,1982,,253.9927,-253.9927
Panama,1983,,1091.6039,-1091.6039
Panama,1984,,54.7198,-54.7198
Panama,1985,,783.6173,-783.6173
Panama,1986,,588.0142,-588.0142
Panama,1987,,59.7694,-59.7694
Panama,1988,,22.9428,-22.9428
Panama,1989,,14.2999,-14.2999
Panama,1990,,620.7129,-620.7129
Panama,1991,,76.9140,-76.9140
Panama,1992,,634.4932,-634.4932
Panama,1993,,497.9948,-497.9948
Panama,1994,,73.2189,-73.2189
Panama,1995,,272.2881,-272.2881
Panama,1996,,471.4821,-471.4821
Panama,1997,,750.1277,-750.1277
Panama,1998,,989.9665,-989.9665
Panama,1999,,394.1257,-394.1257
Panama,2000,,873.0376,-873.0376
Panama,2001,,332.1342,-332.1342
Panama,2002,,400.8354,-400.8354
Panama,2003,,165.3834,-165.3834
Panama,2004,,65.2657,-65.2657
Panama,2005,,195.6763,-195.6763
Panama,2006,,561.7645,-561.7645
Panama,2007,,757.9613,-757.9613
Panama,2008,,1989.9930,-1989.9930
Panama,2009,,821.2565,-821.2565
Panama,2010,,852.2683,-852.2683
Panama,2011,,336.5731,-336.5731
Panama,2012,,33.7429,-33.7429
Panama,2013,,759.1585,-759.1585
Panama,9999,,1.5800,-1.5800
Papua New Guinea,1968,,47.7981,-47.7981
Papua New Guinea,1969,,10.1424,-10.1424
Papua New Guinea,1970,,90.4841,-90.4841
